customer_id,order_date,order_value,order_qty_articles
16684,2011-10-05,18047.42,14808
14895,2011-09-09,1893.08,992
15687,2011-02-01,379.1,132
16717,2011-02-02,-29.1,-6
14415,2011-01-18,235.6,74
14415,2011-05-25,387.1,188
14180,2011-03-02,382.1,41
12909,2011-09-23,-7.39,-3
14961,2011-04-21,727.78,360
13448,2010-12-01,443.96,162
13458,2011-02-25,676.92,350
13458,2011-03-07,-2.95,-1
13982,2010-12-09,428.6,208
17567,2011-02-16,424.85,210
17315,2011-02-22,131.8,116
12720,2011-04-11,293.24,218
16057,2011-02-28,683.98,217
12731,2011-07-18,1734.58,838
15547,2010-12-12,767.37,559
15547,2011-09-11,458.43,867
14524,2011-04-17,292.08,107
15811,2010-12-17,148.95,33
15301,2011-06-05,671.91,307
15301,2011-09-28,718.79,303
12749,2011-05-10,859.1,262
15311,2011-01-19,563.46,537
16873,2011-05-26,546.88,218
12523,2011-04-01,138.75,88
12523,2011-11-20,262.42,77
16133,2011-05-03,1432.9,824
13908,2011-08-05,630.5,361
14952,2011-09-29,2505.84,1000
14194,2011-05-27,670.61,369
16012,2011-08-03,767.07,332
17579,2011-06-13,164.41,91
15827,2011-07-21,260.04,132
12539,2011-11-17,1050.66,446
17147,2011-05-17,563.61,267
17920,2011-05-23,259.9,94
15669,2011-06-16,235.94,126
15189,2011-07-22,304.87,89
14031,2011-10-21,660.5,158
13047,2011-08-14,-3.75,-3
13047,2011-08-18,-3.75,-3
13824,2011-02-02,442.88,292
16161,2011-10-11,369.61,174
16931,2011-05-29,161.58,125
17720,2011-08-18,355.22,216
16709,2011-05-24,714.16,132
16750,2011-04-21,118.7,18
15218,2011-03-21,527.85,299
18044,2011-05-25,77.52,26
13437,2011-06-23,220.83,111
15513,2010-12-09,956.5,238
13769,2011-03-29,300.75,133
13769,2011-05-16,318.06,118
13777,2010-12-01,6585.16,3348
14309,2011-04-19,347.49,155
14309,2011-11-11,328.96,180
15214,2011-11-01,183.2,96
17284,2011-06-26,108.53,83
13198,2011-07-06,431.57,301
12720,2011-07-12,367.36,444
14262,2011-08-24,309.5,184
15804,2011-11-02,362.43,270
17920,2010-12-01,514.41,220
14342,2011-11-08,91.04,46
16393,2011-11-28,280.81,129
14092,2010-12-16,250.65,95
14092,2010-12-22,351.08,150
14092,2011-01-21,318.5,205
14092,2011-07-31,360.54,258
14092,2011-11-16,625.86,234
14092,2011-12-02,354.46,184
15640,2011-01-11,602.44,348
15640,2011-11-23,886.86,364
17690,2010-12-01,376.8,170
17442,2011-02-22,440.83,302
17188,2011-01-28,522.08,266
16681,2011-07-18,456.84,316
16681,2011-09-23,417.5,309
18219,2010-12-06,210.19,67
18219,2010-12-14,179.87,75
16684,2010-12-16,739.26,346
16684,2011-11-03,5500.38,4074
16684,2011-12-05,5401.98,4732
13102,2010-12-09,316.82,210
17716,2011-09-22,-150.2,-68
16186,2011-10-04,666.21,440
16186,2011-11-17,412.8,240
17213,2010-12-21,302.95,125
16191,2011-02-11,514.56,228
16191,2011-10-19,927.4,546
17220,2011-01-31,320.0,142
17220,2011-03-30,417.75,204
17988,2011-01-17,64.99,14
16709,2011-03-03,1120.53,363
16710,2010-12-06,375.47,197
16710,2011-03-08,122.61,72
15687,2011-01-13,353.5,176
15687,2011-02-23,299.95,97
15179,2011-01-24,1285.62,1244
17238,2011-12-02,501.8,182
17243,2010-12-05,256.9,92
17243,2010-12-19,259.55,101
17243,2011-01-09,268.8,68
17243,2011-02-27,373.65,153
17757,2011-02-21,146.8,76
12901,2011-03-24,2841.12,1552
12901,2011-04-20,54.72,88
12901,2011-06-17,610.56,576
12901,2011-06-22,542.7,598
12901,2011-06-29,259.98,208
12901,2011-07-19,611.76,1074
12901,2011-07-29,689.27,473
12901,2011-08-23,780.0,1288
12901,2011-08-31,-25.44,-24
17769,2011-01-23,376.31,200
14701,2011-01-27,396.45,143
12919,2011-06-23,206.2,108
12919,2011-11-08,336.12,178
18044,2011-06-26,222.32,142
18044,2011-09-13,431.97,157
17287,2010-12-02,113.92,46
17287,2010-12-07,108.78,62
17809,2011-06-20,90.0,72
17809,2011-06-24,-1.06,-1
15514,2010-12-10,401.92,226
15514,2011-11-27,499.23,277
17306,2011-01-21,748.94,430
17306,2011-02-16,601.94,762
17306,2011-03-16,152.64,144
17306,2011-03-30,549.24,452
17306,2011-06-17,1278.98,1522
17306,2011-06-21,-13.78,-13
17306,2011-07-20,611.24,712
17306,2011-08-03,611.24,712
17306,2011-09-01,576.74,846
17306,2011-09-29,506.18,874
17306,2011-11-29,1045.15,1191
12955,2011-03-17,473.82,404
18077,2011-08-28,301.93,289
15518,2011-10-06,317.69,146
14498,2010-12-13,166.22,70
17314,2011-10-12,670.63,637
15527,2011-01-28,358.9,117
15527,2011-07-18,166.65,81
13481,2011-09-26,-15.0,-12
17075,2011-01-26,188.86,76
17075,2011-02-22,373.74,105
17075,2011-03-31,113.12,57
12731,2011-10-19,2503.74,566
12731,2011-11-16,1497.52,662
17861,2011-11-15,247.15,223
17865,2011-08-17,687.16,422
12748,2011-10-09,224.53,449
14031,2010-12-02,1714.25,531
14031,2010-12-09,183.87,153
14031,2010-12-17,668.88,304
14031,2011-01-06,969.24,404
14031,2011-03-04,532.13,301
14031,2011-08-05,809.11,388
14031,2011-09-26,1592.12,690
14031,2011-11-18,2068.09,806
14032,2010-12-08,303.86,176
14032,2010-12-19,315.56,213
15058,2011-01-31,299.32,131
15570,2010-12-12,350.24,197
14309,2010-12-16,147.75,103
14056,2011-07-20,341.03,196
14057,2011-02-18,623.78,493
14062,2010-12-10,966.62,712
14062,2010-12-20,477.5,130
15856,2011-09-05,475.76,282
13089,2011-10-06,396.15,65
18102,2011-10-03,22429.69,7044
14057,2011-10-04,435.26,186
17961,2011-07-21,45.35,24
16813,2011-07-31,188.54,144
13576,2011-03-23,330.24,192
13576,2011-09-29,502.44,176
17673,2011-06-30,142.52,130
16394,2011-02-23,312.41,365
16394,2011-04-05,306.89,403
16394,2011-06-21,313.8,636
16907,2010-12-09,182.02,68
13089,2011-10-19,742.96,503
17450,2011-05-26,5518.68,2140
17450,2011-07-14,3279.36,1632
17450,2011-11-14,4489.34,1716
18230,2011-04-01,386.22,210
18230,2011-05-16,403.26,240
18230,2011-09-06,503.08,224
18230,2011-11-10,343.8,154
18230,2011-11-30,320.04,132
14903,2011-03-06,533.18,234
14903,2011-04-07,580.58,284
14395,2011-01-09,380.68,171
17470,2011-08-04,193.36,392
16458,2011-06-22,222.0,156
16458,2011-08-08,254.8,202
17750,2011-08-18,240.66,505
17750,2011-09-18,129.63,249
16729,2011-11-01,574.66,814
14175,2011-01-14,322.58,146
14175,2011-01-21,-59.6,-40
15201,2011-04-06,301.48,308
15201,2011-08-05,330.99,255
15201,2011-09-13,303.28,296
16743,2011-05-12,270.69,219
16744,2011-06-19,109.96,47
14189,2011-03-29,314.1,224
14189,2011-10-27,467.5,446
16764,2011-09-28,192.24,75
17790,2011-07-12,113.07,47
13183,2011-03-24,513.84,288
18065,2011-06-09,264.42,130
13725,2011-02-24,147.3,98
17567,2011-09-08,590.4,388
14243,2011-09-05,315.17,165
14243,2011-09-09,-10.25,-7
12971,2010-12-02,45.12,84
17088,2011-03-31,1015.83,355
13001,2011-03-07,591.02,338
15563,2010-12-16,270.19,315
17873,2011-03-03,485.78,302
17873,2011-04-13,395.25,267
17107,2011-09-25,2182.71,1099
17114,2011-01-09,142.24,82
13798,2011-02-20,358.8,398
13798,2011-08-08,1109.34,808
16877,2011-11-20,135.11,71
14062,2011-01-20,1652.27,1059
15856,2011-03-31,516.29,379
16115,2011-06-12,147.76,72
15867,2010-12-20,242.92,142
14085,2011-01-13,222.97,104
14085,2011-03-09,155.45,107
14085,2011-03-24,150.34,66
17428,2010-12-13,540.95,227
17428,2011-02-08,603.44,340
17428,2011-02-23,618.89,262
14871,2011-03-29,108.2,38
14107,2011-02-16,257.85,211
14107,2011-03-25,554.18,418
14107,2011-05-03,299.81,179
14107,2011-06-16,361.76,204
14107,2011-09-04,625.1,326
16670,2011-01-11,369.0,188
16678,2011-04-03,282.6,188
16678,2011-09-02,306.96,268
17706,2011-08-31,259.86,88
16684,2011-10-19,1133.48,668
17719,2011-06-13,311.4,120
13880,2011-10-18,322.1,154
13117,2010-12-02,202.12,130
14911,2010-12-21,762.3,354
17228,2011-05-16,208.2,225
13141,2011-04-19,516.28,294
16470,2011-05-31,129.32,71
16470,2011-08-16,193.47,188
13911,2011-02-04,335.53,283
18263,2011-04-01,307.6,328
14684,2011-11-14,313.13,247
13408,2010-12-01,1024.68,544
13408,2011-01-24,904.66,558
13408,2011-08-25,601.88,304
12901,2011-05-11,176.28,188
12901,2011-10-27,1146.96,4936
16743,2011-07-07,457.37,431
12919,2011-07-12,52.8,32
12919,2011-08-15,182.65,63
15240,2011-09-16,337.17,234
15755,2011-04-18,306.05,157
14732,2011-03-01,470.88,242
14732,2011-05-03,306.5,156
13969,2010-12-09,317.59,133
13969,2011-06-23,551.72,253
17809,2010-12-03,1216.7,334
18065,2010-12-10,345.02,184
14239,2011-03-02,430.5,148
17576,2011-10-18,317.0,165
15530,2011-04-07,553.13,324
13232,2011-06-12,186.55,57
17841,2011-03-21,248.2,124
14775,2011-07-25,294.9,418
18116,2010-12-10,139.68,73
18116,2011-10-03,163.56,170
13263,2011-08-11,137.5,81
13263,2011-09-13,276.31,122
13015,2011-04-08,314.6,192
18136,2011-01-24,288.99,177
18136,2011-05-12,311.86,118
13018,2011-02-17,331.2,166
15835,2011-01-13,301.11,155
17372,2011-04-10,212.12,122
17631,2011-07-25,113.95,93
17894,2010-12-15,105.88,34
15860,2011-09-25,108.06,40
17652,2011-06-06,-4.34,-14
17917,2010-12-12,110.91,56
16717,2011-11-07,303.16,180
17576,2010-12-09,119.65,57
16814,2010-12-05,273.29,107
12748,2010-12-07,306.84,171
13098,2011-04-04,357.7,168
15018,2011-11-01,204.87,95
15179,2011-10-17,188.55,222
16722,2011-09-01,422.08,422
16722,2011-11-22,309.36,548
17069,2011-09-19,545.78,338
16841,2011-07-25,317.82,674
12567,2011-06-08,286.34,216
18219,2011-10-27,460.27,150
15987,2010-12-06,113.48,86
15358,2011-05-16,543.91,455
13089,2011-04-17,626.06,459
15416,2011-04-14,899.19,522
16722,2011-07-22,374.28,272
13178,2011-07-14,285.0,276
16019,2011-10-18,417.29,218
17069,2011-11-11,650.79,450
13098,2011-11-30,931.46,515
14911,2011-10-19,1588.75,711
16744,2011-09-25,225.02,92
16746,2011-08-12,337.0,184
15227,2011-11-03,342.58,161
15228,2011-08-02,970.58,486
16764,2011-12-06,199.92,95
15125,2011-10-10,375.0,84
16746,2011-11-28,301.2,93
16775,2011-09-28,183.53,68
16775,2011-10-13,208.43,62
15804,2011-09-14,233.39,79
17096,2011-10-12,263.61,67
14064,2011-11-10,246.16,269
14085,2010-12-13,478.49,241
16133,2011-12-06,309.22,626
14606,2011-07-05,123.73,104
17719,2011-08-16,310.98,152
18272,2011-12-07,367.88,254
16746,2011-12-05,449.92,654
14708,2010-12-06,419.06,350
18041,2011-03-22,201.39,223
16011,2011-09-01,299.25,195
17293,2011-08-12,161.86,64
12951,2011-01-13,188.69,135
14775,2011-10-12,310.44,372
15033,2011-12-05,167.8,138
17593,2011-12-06,678.2,840
16600,2011-12-05,240.32,283
15078,2011-02-22,590.03,299
15867,2010-12-05,112.9,47
17659,2011-08-03,318.24,158
14334,2010-12-16,320.15,225
14085,2011-01-20,330.48,376
17961,2011-04-08,32.32,23
17961,2011-06-17,24.95,21
15916,2011-11-23,188.38,155
13107,2011-01-14,-7.55,-5
17211,2010-12-05,273.3,204
17979,2011-06-24,262.87,193
14911,2011-03-25,750.37,533
17757,2010-12-14,115.35,52
12910,2011-04-12,720.22,502
17816,2010-12-09,16.21,16
15530,2011-06-23,437.75,293
14534,2011-03-09,188.25,87
14534,2011-03-15,137.9,56
12748,2011-04-01,25.5,8
17364,2011-02-24,504.56,339
13269,2010-12-13,310.74,230
17629,2011-06-21,108.94,190
15858,2011-11-24,191.01,95
16638,2011-02-22,528.27,376
14667,2011-06-20,173.42,108
16735,2011-01-09,660.36,385
14189,2011-02-24,214.71,121
14702,2011-03-03,161.5,47
17802,2010-12-02,100.2,75
17293,2011-02-04,123.21,95
17323,2011-08-07,104.51,85
15046,2011-08-04,943.07,675
16409,2011-11-03,608.85,457
15910,2011-10-06,188.41,133
14911,2011-11-13,3353.93,2145
14688,2011-03-01,210.3,114
17511,2010-12-07,1568.62,896
12939,2011-09-21,1046.04,492
15505,2011-07-07,944.16,630
12709,2011-03-01,762.5,384
14527,2011-08-15,106.34,24
13509,2011-02-28,209.32,260
17884,2011-02-01,278.22,319
15856,2011-05-20,772.57,615
14587,2011-02-08,152.87,79
14587,2011-06-08,193.2,82
13313,2011-01-04,307.3,171
14342,2011-05-13,309.6,102
15129,2011-02-21,355.4,117
17696,2011-03-07,318.24,301
17460,2011-04-28,119.9,53
17491,2011-03-24,556.94,361
14442,2011-05-19,914.24,223
16249,2011-07-25,331.74,197
13178,2011-11-04,262.26,264
16003,2011-06-27,573.7,397
14221,2011-09-20,471.88,467
15513,2011-01-13,692.82,505
18075,2011-10-11,300.02,279
13982,2011-06-29,315.64,267
17324,2011-11-18,247.36,206
15806,2011-10-24,262.7,189
13509,2011-12-01,98.1,135
13515,2011-08-14,188.4,166
15061,2011-05-12,2613.36,1264
15061,2011-06-21,939.42,525
17888,2011-11-18,72.0,200
17888,2011-11-21,-72.0,-200
16359,2011-02-10,209.25,295
16115,2011-08-14,273.02,207
17735,2011-03-31,652.52,626
16684,2010-12-20,311.7,126
14911,2010-12-09,945.55,287
16497,2011-03-16,175.3,46
14475,2011-02-10,-21.55,-3
14243,2011-02-24,339.4,100
17841,2011-02-08,150.26,57
14527,2011-04-07,28.81,13
13078,2011-04-08,306.18,182
13078,2011-06-29,474.18,226
13078,2011-08-25,665.9,350
13098,2011-06-23,617.7,323
14426,2011-01-31,701.17,463
14426,2011-07-14,-500.74,-342
15033,2011-01-14,570.07,361
14030,2011-11-21,543.28,449
18145,2011-01-31,609.01,567
14060,2011-01-10,402.66,522
14060,2011-08-01,211.14,250
14060,2011-09-13,294.24,216
14060,2011-09-15,-5.04,-12
15601,2011-01-07,688.45,367
15601,2011-02-17,570.88,368
15358,2011-06-14,413.88,307
14085,2011-12-07,230.7,275
13842,2011-09-28,638.66,404
15122,2011-02-15,397.04,236
15898,2010-12-06,382.69,210
16676,2011-04-20,329.24,134
13107,2011-09-15,472.2,377
16700,2011-03-24,483.3,440
16712,2011-05-11,482.59,260
14676,2011-09-22,480.04,268
16224,2011-04-04,167.47,79
12948,2011-10-11,303.37,153
13983,2011-06-05,135.69,119
15544,2011-02-25,365.1,304
15289,2011-07-25,322.53,435
17863,2011-03-30,481.2,416
15312,2010-12-20,285.99,174
13018,2011-07-08,269.3,276
15601,2010-12-16,468.07,269
13078,2011-07-22,572.93,202
13870,2011-06-24,353.97,159
13435,2011-08-21,393.14,284
18109,2011-01-18,129.51,99
15601,2011-04-01,266.85,215
15903,2011-04-26,480.36,292
15903,2011-09-23,310.32,336
13089,2011-08-15,951.34,774
16224,2011-04-13,375.74,406
16767,2011-05-04,418.2,537
17287,2011-09-26,177.89,121
14769,2010-12-17,347.01,189
13756,2011-06-09,308.2,426
14056,2011-03-17,220.6,207
14321,2011-06-16,300.11,509
15858,2011-10-11,277.72,170
17696,2011-07-07,400.1,303
17954,2011-04-27,228.15,150
15679,2011-06-10,178.22,212
18044,2011-03-01,72.12,100
15555,2010-12-05,198.43,293
17870,2011-11-08,143.11,62
15601,2011-09-11,231.56,128
13078,2010-12-15,366.77,135
14646,2011-11-23,10078.64,7244
15416,2011-07-07,869.9,390
17213,2011-07-21,312.59,148
12352,2011-02-16,296.5,98
17757,2011-01-27,133.45,51
17757,2011-04-10,191.86,82
17002,2011-09-27,-5.95,-1
15220,2011-03-04,316.11,275
12921,2011-10-27,-11.9,-2
15998,2010-12-12,863.39,466
15241,2011-03-07,-17.85,-3
12472,2010-12-01,-122.3,-40
15044,2011-01-10,263.0,87
12753,2011-03-02,-28.09,-11
13782,2011-08-07,126.63,30
14156,2011-06-15,4483.58,3026
17139,2011-06-17,888.97,515
14849,2011-06-16,984.74,827
17675,2011-06-14,555.8,234
17702,2011-06-29,335.33,177
15656,2011-06-14,256.77,102
16700,2011-06-13,394.42,250
17731,2011-08-03,301.17,169
14415,2011-06-10,360.07,162
15251,2011-06-14,1393.48,748
14243,2011-06-16,263.09,99
14243,2011-06-21,-16.14,-4
12708,2011-06-20,-35.14,-8
15288,2011-07-07,382.36,148
15296,2011-06-09,299.78,98
16839,2011-06-20,704.14,336
16839,2011-07-22,422.4,308
15827,2011-06-09,203.98,94
13013,2011-08-08,194.51,83
13552,2011-08-05,463.9,216
13047,2011-07-08,-83.24,-14
17404,2011-07-06,2825.1,3242
14077,2011-06-10,110.79,65
15370,2011-02-15,570.02,242
16652,2011-03-11,1588.16,744
15373,2011-06-19,328.55,67
14606,2011-02-14,160.89,52
16407,2011-08-21,469.01,241
16670,2011-11-09,484.15,199
15159,2011-04-20,863.2,371
14911,2011-06-16,1012.86,268
15465,2011-02-13,278.65,56
15465,2011-09-18,426.95,81
15465,2011-10-09,149.1,22
15465,2011-11-20,786.44,248
14709,2011-05-08,426.84,290
15493,2011-07-13,345.7,97
16266,2011-05-17,258.29,131
16523,2011-08-16,741.4,319
16525,2011-06-03,333.0,104
13468,2011-01-11,145.75,49
13468,2011-04-15,190.98,66
13468,2011-11-21,135.43,69
13225,2011-01-05,1263.72,444
16813,2011-06-01,110.55,66
15024,2010-12-07,491.22,259
13491,2010-12-15,97.5,18
15291,2011-03-10,330.6,52
13758,2011-05-22,893.37,832
18116,2011-02-17,161.95,57
16326,2011-10-09,355.53,86
15311,2011-10-18,131.4,44
13534,2011-01-07,188.0,80
13534,2011-07-28,307.35,161
13538,2011-03-10,337.5,50
13538,2011-07-14,95.4,12
13538,2011-08-11,176.85,23
13798,2011-03-07,416.22,322
13798,2011-03-11,583.3,508
13798,2011-06-27,576.08,392
13798,2011-11-13,718.71,407
14583,2011-05-18,174.51,98
17655,2011-05-13,306.0,46
17655,2011-08-15,300.63,105
17655,2011-10-30,287.87,125
17655,2011-11-29,447.74,158
14841,2011-02-24,596.79,355
14606,2011-06-15,119.29,101
16912,2011-01-20,377.3,117
16912,2011-07-28,392.72,112
13078,2011-03-09,846.45,212
13078,2011-03-30,383.07,115
12823,2011-02-16,306.0,40
12823,2011-02-23,229.5,30
12823,2011-03-30,459.0,60
12823,2011-08-04,229.5,30
12823,2011-09-26,535.5,70
16407,2011-05-29,194.4,92
15898,2011-03-20,168.7,76
12584,2011-11-22,414.25,63
12584,2011-12-06,200.45,45
13098,2011-03-11,349.2,88
15916,2011-04-07,160.12,64
15407,2011-06-09,410.87,120
15410,2011-08-02,340.74,146
15410,2011-09-01,386.74,112
18229,2011-03-20,361.4,52
13110,2011-03-01,268.6,68
13110,2011-03-27,192.34,67
18230,2011-02-10,464.82,212
17211,2011-04-20,110.86,63
18236,2011-04-13,123.2,52
17214,2010-12-15,171.05,43
16705,2011-09-02,1585.92,437
15179,2011-04-20,67.5,10
13650,2011-03-17,372.12,134
13139,2011-09-28,1873.62,1073
16979,2011-07-15,208.5,42
16979,2011-11-10,302.64,174
16985,2011-05-12,812.9,264
17243,2011-11-10,448.5,268
17243,2011-11-11,424.2,124
17243,2011-12-08,604.3,122
13668,2010-12-12,177.66,66
13668,2011-08-18,431.11,345
14952,2011-10-11,1375.24,404
14701,2011-04-06,275.1,129
16496,2011-05-16,448.34,334
18044,2011-03-29,289.25,140
18044,2011-11-03,340.2,128
14462,2011-02-04,324.65,142
14976,2011-08-30,109.7,47
15493,2011-04-04,412.49,106
16775,2010-12-07,231.9,62
18055,2010-12-07,569.03,201
16523,2011-04-15,461.7,258
14733,2011-01-26,511.69,133
16525,2010-12-16,391.0,96
16525,2011-07-05,532.94,230
12431,2010-12-17,415.7,146
17809,2011-04-08,270.0,40
14739,2011-05-04,364.18,374
17049,2011-11-18,738.18,422
14239,2011-09-01,149.7,46
13993,2011-10-28,373.65,45
16814,2011-03-28,460.23,187
15024,2011-08-18,87.93,29
12989,2010-12-10,202.5,30
12989,2011-03-17,437.4,164
12989,2011-04-15,277.56,68
12989,2011-07-05,1141.2,576
12989,2011-09-12,637.92,348
15044,2011-05-16,474.85,109
17351,2011-03-11,198.6,28
12744,2011-01-25,2053.07,1091
13001,2011-01-17,805.45,447
13769,2011-09-08,446.38,148
17865,2011-09-21,572.22,278
12747,2010-12-13,347.71,105
12748,2011-05-05,211.15,81
14031,2011-05-27,1100.55,337
14031,2011-12-02,507.12,146
14546,2011-10-30,450.05,168
17114,2011-02-15,127.95,22
14560,2011-10-07,264.62,270
13538,2011-09-06,99.0,12
13539,2011-04-13,151.55,97
13539,2011-09-15,315.69,89
14051,2010-12-08,623.42,214
14051,2011-01-28,483.9,154
14051,2011-07-21,902.4,168
14051,2011-12-09,1203.9,276
14062,2011-07-18,898.44,236
14062,2011-08-19,1708.68,500
16882,2011-04-14,205.8,100
15093,2011-01-05,1220.4,628
15867,2011-02-16,133.0,36
15867,2011-03-15,215.49,77
18198,2011-02-02,303.56,180
18198,2011-03-17,316.82,286
18198,2011-04-14,331.28,248
18198,2011-05-20,303.46,258
13089,2011-02-02,1341.96,712
15660,2010-12-09,209.3,110
12854,2011-01-25,373.2,160
13880,2011-02-16,210.2,112
17720,2011-04-28,430.38,178
13627,2010-12-17,311.19,197
14397,2011-05-10,165.44,184
17730,2011-03-09,411.18,158
13636,2011-04-01,249.6,153
16713,2011-02-08,459.36,228
15955,2010-12-02,572.38,246
13408,2011-03-27,612.38,350
16235,2011-01-11,108.67,45
16497,2011-01-25,233.08,110
15227,2011-02-28,306.84,208
17790,2011-05-13,149.34,64
14209,2011-01-11,347.95,97
14221,2011-01-04,312.95,169
16525,2011-03-09,660.34,306
14227,2011-04-18,282.94,206
14229,2011-01-10,456.97,195
16539,2010-12-01,442.35,301
17058,2011-05-24,236.94,104
15270,2011-02-02,682.7,362
17576,2011-03-22,198.02,112
13488,2011-02-04,655.55,229
14769,2011-01-19,523.98,403
16817,2010-12-06,244.2,164
18109,2010-12-05,277.45,55
18109,2011-01-05,116.18,51
18109,2011-03-24,279.73,61
18109,2011-05-19,406.12,285
18109,2011-05-29,161.71,82
18155,2011-02-21,113.93,91
13549,2011-05-22,223.7,120
12841,2011-02-16,112.45,90
14606,2011-02-03,119.5,71
16656,2010-12-10,428.76,396
16656,2011-01-04,310.28,188
16656,2011-01-06,-34.65,-15
16906,2011-04-05,114.64,45
14606,2011-04-06,146.92,92
17937,2010-12-13,760.32,240
17937,2011-02-14,540.0,192
18198,2011-03-30,284.67,233
14871,2010-12-14,140.4,38
17442,2011-06-28,254.18,174
16676,2011-05-10,304.44,74
16676,2011-05-19,-33.4,-5
16168,2011-05-31,75.0,20
14895,2011-06-10,809.98,341
14911,2011-05-17,-51.36,-16
16713,2011-02-18,386.32,144
15189,2011-01-11,418.48,208
15189,2011-02-08,313.66,242
15189,2011-03-30,132.7,38
15189,2011-07-06,412.2,244
13148,2010-12-21,-42.05,-57
14702,2010-12-09,318.7,167
13435,2011-06-03,443.72,410
16515,2011-07-12,365.28,241
14732,2011-07-19,335.1,220
13969,2011-03-17,145.55,69
12709,2011-02-08,-83.98,-12
12709,2011-07-01,-34.13,-7
12709,2011-09-05,-19.03,-5
12709,2011-09-16,-24.24,-26
13742,2011-04-15,172.72,109
12476,2010-12-13,-12.45,-2
12997,2011-01-28,-18.1,-8
17611,2011-01-19,321.4,235
14031,2011-01-19,456.27,323
15311,2011-01-21,387.87,197
18155,2011-06-22,152.63,105
17389,2011-03-08,105.54,18
17389,2011-06-07,147.62,70
16110,2011-03-22,284.23,143
17905,2010-12-01,201.75,72
15093,2010-12-14,-179.15,-17
15093,2011-05-17,793.47,617
15093,2011-05-24,-3.95,-1
13047,2011-06-15,-13.85,-3
17920,2011-01-28,159.85,83
17949,2011-07-21,833.85,109
13854,2011-02-10,310.5,64
13854,2011-03-08,329.36,52
15932,2011-03-03,-7.65,-1
13630,2011-02-27,299.14,140
13630,2011-03-03,-14.4,-3
14051,2011-02-25,476.8,100
16618,2011-01-21,728.16,396
15358,2011-03-17,-8.5,-1
13854,2011-01-24,304.1,142
13854,2011-05-18,302.64,174
13854,2011-05-24,302.88,156
13854,2011-09-08,324.0,70
13854,2011-11-02,409.08,100
13630,2011-06-08,320.92,260
13630,2011-06-21,-7.7,-4
13148,2011-11-10,917.25,595
14428,2011-01-18,203.55,56
16818,2011-06-09,45.2,16
14262,2011-09-16,524.3,262
15804,2011-09-22,142.27,51
15804,2011-09-28,-3.95,-1
15311,2010-12-14,152.4,63
15311,2011-06-17,367.31,210
15059,2011-05-08,199.11,98
15834,2010-12-02,-23.85,-3
18155,2011-09-25,105.06,70
14099,2011-10-27,217.27,161
16241,2011-08-17,182.97,179
13117,2010-12-09,186.03,85
13117,2011-01-24,111.78,102
17288,2011-04-01,127.3,110
14534,2011-07-08,243.22,178
15106,2011-07-21,254.38,262
13880,2010-12-07,97.8,54
13880,2011-04-15,291.63,193
17648,2011-04-04,583.87,169
15367,2011-10-13,461.41,307
16710,2011-11-20,389.45,228
16983,2011-11-13,433.04,356
12463,2011-10-24,-29.75,-13
17920,2011-11-28,111.11,58
17920,2011-12-01,187.78,66
13319,2011-06-06,482.06,228
16393,2011-07-20,149.61,87
17162,2011-06-02,345.97,183
17677,2011-09-15,320.68,181
17428,2011-04-12,1111.82,546
16918,2011-07-03,247.25,158
15640,2011-11-03,998.72,472
15640,2011-12-05,1186.48,598
15898,2011-04-27,312.6,118
17690,2011-06-05,856.63,234
13340,2011-10-25,1506.94,622
15394,2011-09-22,417.7,226
16931,2011-05-01,204.24,136
13871,2011-09-08,538.4,204
13871,2011-10-25,855.17,376
15152,2011-08-08,309.06,178
15152,2011-10-10,306.09,213
16945,2011-05-22,317.1,168
18225,2011-11-18,110.22,38
14388,2011-07-08,326.77,185
15675,2011-09-19,98.3,42
16700,2011-08-10,307.22,278
16712,2011-06-14,393.78,125
14665,2011-09-11,544.52,234
14415,2011-10-09,281.11,141
13650,2011-09-12,317.96,212
16210,2011-08-15,310.87,87
15187,2011-05-11,431.6,172
15187,2011-11-24,435.88,232
15955,2011-10-27,416.46,145
13408,2011-09-25,1014.14,536
15203,2011-09-21,189.4,125
17001,2011-11-17,357.6,172
17001,2011-12-09,407.68,218
16746,2011-07-18,300.18,162
18283,2011-05-23,99.47,62
16748,2011-11-22,266.7,190
15981,2011-04-12,520.8,356
15981,2011-07-25,397.2,196
15981,2011-11-15,558.6,336
14191,2011-06-30,318.9,196
14191,2011-09-20,267.03,187
14191,2011-11-29,370.13,238
14191,2011-12-08,426.12,476
16241,2011-10-12,110.03,86
14709,2011-06-05,332.9,136
12921,2011-12-06,-37.3,-12
18041,2011-11-03,120.0,174
13178,2011-06-21,591.73,290
16767,2011-07-27,618.5,502
16767,2011-11-09,755.1,510
12928,2011-10-25,334.0,216
12931,2011-08-31,-7460.95,-3679
16523,2011-07-08,314.85,139
13199,2011-11-07,301.04,284
13199,2011-11-25,271.04,212
14735,2011-04-21,129.6,32
14735,2011-05-27,405.8,132
14735,2011-09-19,736.54,226
13456,2011-10-07,454.76,254
17562,2011-10-19,103.8,46
15527,2011-05-04,319.74,182
16813,2011-09-04,125.46,74
12720,2011-05-04,154.4,120
14004,2011-08-04,716.0,386
14004,2011-08-23,765.9,508
15288,2011-05-23,471.6,136
15033,2011-07-03,160.0,100
16570,2011-06-27,348.12,256
16570,2011-08-04,299.52,260
16570,2011-11-07,435.82,112
15805,2011-11-16,370.4,160
